,Unnamed: 0,reviews,sentiment,sentiment score,Sentiment
14431,14431,battery small,Neutral,0.0,0
14432,14432,screen-on time,Neutral,0.0,0
14433,14433,everything upto,Neutral,0.0,0
14434,14434,camera good,Positive,0.4404,1
14435,14435,system ....,Neutral,0.0,0
14436,14436,awesome r,Positive,0.6249,1
14437,14437,transition android,Neutral,0.0,0
14438,14438,anything flipkart,Neutral,0.0,0
14439,14439,faulty device,Negative,-0.3182,-1
14440,14440,superb product,Positive,0.6249,1
14441,14441,worth price.read,Positive,0.2263,1
14442,14442,good phone,Positive,0.4404,1
14443,14443,flip kart,Neutral,0.0,0
14444,14444,dual sim,Neutral,0.0,0
14445,14445,slot actual,Neutral,0.0,0
14446,14446,guarantee long,Positive,0.25,1
14447,14447,iphone se,Neutral,0.0,0
14448,14448,tentative offer,Neutral,0.0,0
14449,14449,old iphone,Neutral,0.0,0
14450,14450,information actual,Neutral,0.0,0
14451,14451,new phone,Neutral,0.0,0
14452,14452,hand ready,Positive,0.6908,1
14453,14453,special edition,Positive,0.4019,1
14454,14454,performance good,Positive,0.4404,1
14455,14455,focus little,Neutral,0.0,0
14456,14456,excellent iphone,Positive,0.5719,1
14457,14457,device excellent,Positive,0.5719,1
14458,14458,good qualityread,Positive,0.4404,1
14459,14459,camera awesome,Positive,0.6249,1
14460,14460,first time,Neutral,0.0,0
14461,14461,mobile good.read,Neutral,0.0,0
14462,14462,much buying,Neutral,0.0,0
14463,14463,flipkart price,Neutral,0.0,0
14464,14464,bad sent,Negative,-0.5423,-1
14465,14465,big defect,Negative,-0.34,-1
14466,14466,performance high,Neutral,0.0,0
14467,14467,awesome performance🔥🤘iphone,Positive,0.4019,1
14468,14468,poor battery,Negative,-0.4767,-1
14469,14469,iphone low,Negative,-0.2732,-1
14470,14470,nyc product,Neutral,0.0,0
14471,14471,finish nice,Positive,0.4215,1
14472,14472,lil device,Neutral,0.0,0
14473,14473,performance awesome,Positive,0.6249,1
14474,14474,phone last,Neutral,0.0,0
14475,14475,battery ”,Neutral,0.0,0
14476,14476,use sufficient,Neutral,0.0,0
14477,14477,thanks apple,Positive,0.4404,1
14478,14478,guys disappointed,Negative,-0.4767,-1
14479,14479,android user,Neutral,0.0,0
14480,14480,guy good,Positive,0.4404,1
14481,14481,work with-,Neutral,0.0,0
14482,14482,aspects fine,Positive,0.2023,1
14483,14483,audio headphone,Neutral,0.0,0
14484,14484,port- longer,Neutral,0.0,0
14485,14485,audio jack,Neutral,0.0,0
14486,14486,compact highletread,Neutral,0.0,0
14487,14487,poor battery,Negative,-0.4767,-1
14488,14488,wifivery slow,Neutral,0.0,0
14489,14489,ram management,Neutral,0.0,0
14490,14490,good ..,Positive,0.4404,1
14491,14491,make feel,Neutral,0.0,0
14492,14492,screen small,Neutral,0.0,0
14493,14493,hands great,Positive,0.6249,1
14494,14494,claustrophobic apple,Neutral,0.0,0
14495,14495,good productread,Positive,0.4404,1
14496,14496,good product,Positive,0.4404,1
14497,14497,a13 bionic,Neutral,0.0,0
14498,14498,excellent camera,Positive,0.5719,1
14499,14499,camera good,Positive,0.4404,1
14500,14500,good battery,Positive,0.4404,1
14501,14501,non-working from.read,Neutral,0.0,0
14502,14502,good phone,Positive,0.4404,1
14503,14503,specific device,Neutral,0.0,0
14504,14504,good productread,Positive,0.4404,1
14505,14505,typical iphone,Neutral,0.0,0
14506,14506,want phone,Positive,0.0772,1
14507,14507,powerful processor,Positive,0.4215,1
14508,14508,smartphones competition,Neutral,0.0,0
14509,14509,want phone,Positive,0.0772,1
14510,14510,use single,Neutral,0.0,0
14511,14511,buttons press,Neutral,0.0,0
14512,14512,product amazing,Positive,0.5859,1
14513,14513,battery bad,Negative,-0.5423,-1
14514,14514,last day,Neutral,0.0,0
14515,14515,months lot,Neutral,0.0,0
14516,14516,good camera,Positive,0.4404,1
14517,14517,backup low,Negative,-0.2732,-1
14518,14518,awesome phone,Positive,0.6249,1
14519,14519,go itread,Neutral,0.0,0
14520,14520,good use,Positive,0.4404,1
14521,14521,product great,Positive,0.6249,1
14522,14522,andyou normal,Neutral,0.0,0
14523,14523,log life,Neutral,0.0,0
14524,14524,software update,Neutral,0.0,0
14525,14525,iosyes true,Positive,0.4215,1
14526,14526,one5 hour,Neutral,0.0,0
14527,14527,time enough,Neutral,0.0,0
14528,14528,whole dayread,Neutral,0.0,0
14529,14529,excellent iphone,Positive,0.5719,1
14530,14530,model usual,Neutral,0.0,0
14531,14531,ios device,Neutral,0.0,0
14532,14532,phone great,Positive,0.6249,1
14533,14533,camera nitpick,Neutral,0.0,0
14534,14534,incredible value,Positive,0.4005,1
14535,14535,hardware phenomenal,Neutral,0.0,0
14536,14536,fresh date,Positive,0.3182,1
14537,14537,small form,Neutral,0.0,0
14538,14538,benefit compact,Positive,0.4588,1
14539,14539,webex audio,Neutral,0.0,0
14540,14540,phone good,Positive,0.4404,1
14541,14541,accept fact,Positive,0.3818,1
14542,14542,ios usage,Neutral,0.0,0
14543,14543,handy phone,Neutral,0.0,0
14544,14544,battery good,Positive,0.4404,1
14545,14545,good mobile,Positive,0.4404,1
14546,14546,bit dissatisfactoryread,Neutral,0.0,0
14547,14547,nice phone,Positive,0.4215,1
14548,14548,android ios.battery,Neutral,0.0,0
14549,14549,product excellent,Positive,0.5719,1
14550,14550,person good,Positive,0.4404,1
14551,14551,nice productread,Positive,0.4215,1
14552,14552,good quality,Positive,0.4404,1
14553,14553,design good,Positive,0.4404,1
14554,14554,performance pro,Neutral,0.0,0
14555,14555,compact design,Neutral,0.0,0
14556,14556,overall love,Positive,0.6369,1
14557,14557,good phone,Positive,0.4404,1
14558,14558,standard sizeread,Neutral,0.0,0
14559,14559,camera good,Positive,0.4404,1
14560,14560,quality light,Neutral,0.0,0
14561,14561,weight slim,Neutral,0.0,0
14562,14562,look give,Neutral,0.0,0
14563,14563,good phone,Positive,0.4404,1
14564,14564,bit costlyread,Neutral,0.0,0
14565,14565,overall decent,Neutral,0.0,0
14566,14566,processor decent,Neutral,0.0,0
14567,14567,display good,Positive,0.4404,1
14568,14568,camera nice,Positive,0.4215,1
14569,14569,battery also,Neutral,0.0,0
14570,14570,normal usage.read,Neutral,0.0,0
14571,14571,practical phone,Neutral,0.0,0
14572,14572,iphone wish,Positive,0.4019,1
14573,14573,brand new,Neutral,0.0,0
14574,14574,previous iphone,Neutral,0.0,0
14575,14575,delivery.thanks apple,Neutral,0.0,0
14576,14576,upgrades product,Neutral,0.0,0
14577,14577,phone good,Positive,0.4404,1
14578,14578,awesome mobileread,Positive,0.6249,1
14579,14579,excilent device,Neutral,0.0,0
14580,14580,price little,Neutral,0.0,0
14581,14581,good battery,Positive,0.4404,1
14582,14582,good one.read,Positive,0.4404,1
14583,14583,delivery happy,Positive,0.5719,1
14584,14584,excellent condition,Positive,0.5719,1
14585,14585,use it.three,Neutral,0.0,0
14586,14586,product available,Neutral,0.0,0
14587,14587,heavy costread,Neutral,0.0,0
14588,14588,want iphone,Positive,0.0772,1
14589,14589,care screen,Positive,0.4939,1
14590,14590,firat iphone,Neutral,0.0,0
14591,14591,regret ny,Negative,-0.4215,-1
14592,14592,size moderate,Neutral,0.0,0
14593,14593,deal❤ happy,Positive,0.836,1
14594,14594,battery enough,Neutral,0.0,0
14595,14595,undisputed beast,Neutral,0.0,0
14596,14596,good phone,Positive,0.4404,1
14597,14597,top quality,Positive,0.2023,1
14598,14598,android user,Neutral,0.0,0
14599,14599,think interface,Neutral,0.0,0
14600,14600,user friendly,Positive,0.4939,1
14601,14601,leas short,Neutral,0.0,0
14602,14602,cut easy,Positive,0.2023,1
14603,14603,phones music,Neutral,0.0,0
14604,14604,difficult task,Negative,-0.3612,-1
14605,14605,work ....,Neutral,0.0,0
14606,14606,mobile range.please,Neutral,0.0,0
14607,14607,others single,Neutral,0.0,0
14608,14608,aspect compare,Neutral,0.0,0
14609,14609,size high,Neutral,0.0,0
14610,14610,phone se,Neutral,0.0,0
14611,14611,meets how3,Neutral,0.0,0
14612,14612,hrs basic,Neutral,0.0,0
14613,14613,phone extensively,Neutral,0.0,0
14614,14614,great buy.read,Positive,0.6249,1
14615,14615,phone past,Neutral,0.0,0
14616,14616,opted apple,Neutral,0.0,0
14617,14617,available market,Neutral,0.0,0
14618,14618,expect battery.read,Neutral,0.0,0
14619,14619,happy product,Positive,0.5719,1
14620,14620,camera mobile,Neutral,0.0,0
14621,14621,price real,Neutral,0.0,0
14622,14622,amplifier audio,Neutral,0.0,0
14623,14623,music powerful,Positive,0.4215,1
14624,14624,third generation,Neutral,0.0,0
14625,14625,performane lil,Neutral,0.0,0
14626,14626,issues heavy,Neutral,0.0,0
14627,14627,awesome apple,Positive,0.6249,1
14628,14628,satisfied performance,Positive,0.4215,1
14629,14629,battery quite,Neutral,0.0,0
14630,14630,deal retail,Neutral,0.0,0
14631,14631,spec similar,Neutral,0.0,0
14632,14632,awesome camera,Positive,0.6249,1
14633,14633,top notch,Positive,0.2023,1
14634,14634,great display,Positive,0.6249,1
14635,14635,quality nearly,Neutral,0.0,0
14636,14636,oled panel,Neutral,0.0,0
14637,14637,small phone,Neutral,0.0,0
14638,14638,phone modern,Neutral,0.0,0
14639,14639,xr .read,Neutral,0.0,0
14640,14640,awesome product,Positive,0.6249,1
14641,14641,camera solid,Positive,0.1531,1
14642,14642,quality solid,Positive,0.1531,1
14643,14643,speed solid,Positive,0.1531,1
14644,14644,good product,Positive,0.4404,1
14645,14645,mobile beat,Neutral,0.0,0
14646,14646,battery small,Neutral,0.0,0
14647,14647,old iphones.display,Neutral,0.0,0
14648,14648,phone awsome,Neutral,0.0,0
14649,14649,fits hand,Positive,0.4939,1
14650,14650,product ..,Neutral,0.0,0
14651,14651,heavy user,Neutral,0.0,0
14652,14652,apple se,Neutral,0.0,0
14653,14653,tooó much,Neutral,0.0,0
14654,14654,"('cute😍😍and', 'NN') handy",Positive,0.8402,1
14655,14655,awesome product,Positive,0.6249,1
14656,14656,small phone,Neutral,0.0,0
14657,14657,want iphone,Positive,0.0772,1
14658,14658,care large,Positive,0.4939,1
14659,14659,phone upload,Neutral,0.0,0
14660,14660,product really,Neutral,0.0,0
14661,14661,trust worthy,Positive,0.7351,1
14662,14662,awesome product,Positive,0.6249,1
14663,14663,camera excellent,Positive,0.5719,1
14664,14664,bionic chip,Neutral,0.0,0
14665,14665,good.not suitable,Neutral,0.0,0
14666,14666,perfect phone,Positive,0.5719,1
14667,14667,beautiful read,Positive,0.5994,1
14668,14668,super happy,Positive,0.8225,1
14669,14669,osm product,Neutral,0.0,0
14670,14670,capacity low,Negative,-0.2732,-1
14671,14671,good phone.read,Positive,0.4404,1
14672,14672,awesome 👍read,Positive,0.6249,1
14673,14673,great product,Positive,0.6249,1
14674,14674,phone handy,Neutral,0.0,0
14675,14675,light weight,Neutral,0.0,0
14676,14676,performance great,Positive,0.6249,1
14677,14677,little concern,Neutral,0.0,0
14678,14678,fast.i happy,Positive,0.5719,1
14679,14679,mobile build,Neutral,0.0,0
14680,14680,thanks apple,Positive,0.4404,1
14681,14681,replicate battery,Neutral,0.0,0
14682,14682,nice phone,Positive,0.4215,1
14683,14683,last day,Neutral,0.0,0
14684,14684,beauty real,Positive,0.5859,1
14685,14685,product worth,Positive,0.2263,1
14686,14686,money easy,Positive,0.4404,1
14687,14687,handle performance,Neutral,0.0,0
14688,14688,phone secondary,Neutral,0.0,0
14689,14689,good draw,Positive,0.4404,1
14690,14690,lasting longread,Neutral,0.0,0
14691,14691,price old,Neutral,0.0,0
14692,14692,phone small,Neutral,0.0,0
14693,14693,nice product,Positive,0.4215,1
14694,14694,low battery,Negative,-0.2732,-1
14695,14695,iphone se,Neutral,0.0,0
14696,14696,previous iphone,Neutral,0.0,0
14697,14697,everything perfect,Positive,0.5719,1
14698,14698,thing ok.,Neutral,0.0,0
14699,14699,battery average,Neutral,0.0,0
14700,14700,high user,Neutral,0.0,0
14701,14701,screen time,Neutral,0.0,0
14702,14702,money light,Neutral,0.0,0
14703,14703,phone easy,Positive,0.4404,1
14704,14704,compact phone,Neutral,0.0,0
14705,14705,features good,Positive,0.4404,1
14706,14706,product second,Neutral,0.0,0
14707,14707,time stick,Neutral,0.0,0
14708,14708,nice phoneread,Positive,0.4215,1
14709,14709,good product,Positive,0.4404,1
14710,14710,money important,Positive,0.2023,1
14711,14711,spend read,Neutral,0.0,0
14712,14712,good phoneread,Positive,0.4404,1
14713,14713,amazing till,Positive,0.5859,1
14714,14714,worthless phoneread,Negative,-0.4404,-1
14715,14715,super fast,Positive,0.5994,1
14716,14716,gr8 product,Positive,0.5719,1
14717,14717,satisfied ..,Positive,0.4215,1
14718,14718,product quitely,Neutral,0.0,0
14719,14719,awesome productread,Positive,0.6249,1
14720,14720,good productread,Positive,0.4404,1
14721,14721,awesome phone,Positive,0.6249,1
14722,14722,awesome se2020read,Positive,0.6249,1
14723,14723,full review,Neutral,0.0,0
14724,14724,basis usage,Neutral,0.0,0
14725,14725,admit sure,Positive,0.4767,1
14726,14726,little bit,Neutral,0.0,0
14727,14727,great product,Positive,0.6249,1
14728,14728,switch android,Neutral,0.0,0
14729,14729,ios handy,Neutral,0.0,0
14730,14730,perfect size.read,Positive,0.5719,1
14731,14731,great product,Positive,0.6249,1
14732,14732,phone- iphone,Neutral,0.0,0
14733,14733,life quick,Neutral,0.0,0
14734,14734,safe delivery,Positive,0.4404,1
14735,14735,mode good,Positive,0.4404,1
14736,14736,life good,Positive,0.4404,1
14737,14737,day full,Neutral,0.0,0
14738,14738,play games,Positive,0.34,1
14739,14739,pubg heavy,Neutral,0.0,0
14740,14740,game last,Neutral,0.0,0
14741,14741,packing genuine,Neutral,0.0,0
14742,14742,ios environment,Neutral,0.0,0
14743,14743,care much,Positive,0.4939,1
14744,14744,things android,Neutral,0.0,0
14745,14745,camera good,Positive,0.4404,1
14746,14746,display perfect,Positive,0.5719,1
14747,14747,size good,Positive,0.4404,1
14748,14748,processor upgrade,Neutral,0.0,0
14749,14749,4-5 years.read,Neutral,0.0,0
14750,14750,good brand,Positive,0.4404,1
14751,14751,excellent build,Positive,0.5719,1
14752,14752,money excellent,Positive,0.5719,1
14753,14753,crisp accurate.read,Neutral,0.0,0
14754,14754,product good,Positive,0.4404,1
14755,14755,big concernsread,Neutral,0.0,0
14756,14756,beautiful phone,Positive,0.5994,1
14757,14757,awesomeness battery,Neutral,0.0,0
14758,14758,good phone,Positive,0.4404,1
14759,14759,inch iphone,Neutral,0.0,0
14760,14760,good performenceread,Positive,0.4404,1
14761,14761,handy iphone,Neutral,0.0,0
14762,14762,battery last,Neutral,0.0,0
14763,14763,long phone,Neutral,0.0,0
14764,14764,excellent product.nice,Positive,0.5719,1
14765,14765,disply sound,Neutral,0.0,0
14766,14766,quality awesome.battery,Neutral,0.0,0
14767,14767,usage.camera quality,Neutral,0.0,0
14768,14768,good camera,Positive,0.4404,1
14769,14769,parformance good,Positive,0.4404,1
14770,14770,say awesome.read,Neutral,0.0,0
14771,14771,great phone,Positive,0.6249,1
14772,14772,range small,Neutral,0.0,0
14773,14773,actual phone,Neutral,0.0,0
14774,14774,backup ok,Positive,0.296,1
14775,14775,moderate user,Neutral,0.0,0
14776,14776,compact phone.read,Neutral,0.0,0
14777,14777,dual sim,Neutral,0.0,0
14778,14778,good battery,Positive,0.4404,1
14779,14779,phone a13,Neutral,0.0,0
14780,14780,phone snappy,Neutral,0.0,0
14781,14781,horrible battery,Negative,-0.5423,-1
14782,14782,good bestread,Positive,0.4404,1
14783,14783,worth buyingread,Positive,0.2263,1
14784,14784,depends preference,Neutral,0.0,0
14785,14785,small battery,Neutral,0.0,0
14786,14786,.. apple,Neutral,0.0,0
14787,14787,point difficult,Negative,-0.3612,-1
14788,14788,n ecosystem,Neutral,0.0,0
14789,14789,great phoneread,Positive,0.6249,1
14790,14790,upgraded iphone,Neutral,0.0,0
14791,14791,small screen,Neutral,0.0,0
14792,14792,compact phone,Neutral,0.0,0
14793,14793,androids flagship,Positive,0.1027,1
14794,14794,end family,Neutral,0.0,0
14795,14795,new standard,Neutral,0.0,0
14796,14796,tech high,Neutral,0.0,0
14797,14797,large screen,Neutral,0.0,0
14798,14798,modern accessibility,Neutral,0.0,0
14799,14799,nice phone18hrs,Positive,0.4215,1
14800,14800,good phoneread,Positive,0.4404,1
14801,14801,battey drains,Neutral,0.0,0
14802,14802,want play,Positive,0.4019,1
14803,14803,genuine product,Neutral,0.0,0
14804,14804,awesome product,Positive,0.6249,1
14805,14805,mini beast,Neutral,0.0,0
14806,14806,smooth presence,Neutral,0.0,0
14807,14807,final price,Neutral,0.0,0
14808,14808,good purchase,Positive,0.4404,1
14809,14809,product awesome,Positive,0.6249,1
14810,14810,apple great,Positive,0.6249,1
14811,14811,phone quite,Neutral,0.0,0
14812,14812,days usage.also,Neutral,0.0,0
14813,14813,size weight,Neutral,0.0,0
14814,14814,worth itread,Positive,0.2263,1
14815,14815,wish enter,Positive,0.4019,1
14816,14816,ecosystem wish,Positive,0.4019,1
14817,14817,know ios,Neutral,0.0,0
14818,14818,secondhand iphone,Neutral,0.0,0
14819,14819,phone android,Neutral,0.0,0
14820,14820,perfection.but end,Neutral,0.0,0
14821,14821,personal taste,Neutral,0.0,0
14822,14822,upto you.now,Neutral,0.0,0
14823,14823,miss awesomeread,Negative,-0.1531,-1
14824,14824,faulty piece,Negative,-0.3182,-1
14825,14825,good iphone,Positive,0.4404,1
14826,14826,good affordale,Positive,0.4404,1
14827,14827,product good,Positive,0.4404,1
14828,14828,excellent experience,Positive,0.5719,1
14829,14829,sensor dead,Negative,-0.6486,-1
14830,14830,slow workingread,Neutral,0.0,0
14831,14831,thing bad,Negative,-0.5423,-1
14832,14832,times day,Neutral,0.0,0
14833,14833,everything good,Positive,0.4404,1
14834,14834,usa okread,Neutral,0.0,0
14835,14835,price possible,Neutral,0.0,0
14836,14836,overall goodread,Neutral,0.0,0
14837,14837,poor product,Negative,-0.4767,-1
14838,14838,horrible battery,Negative,-0.5423,-1
14839,14839,par kalank,Neutral,0.0,0
14840,14840,battery average,Neutral,0.0,0
14841,14841,sound quality,Neutral,0.0,0
14842,14842,good product,Positive,0.4404,1
14843,14843,real business,Neutral,0.0,0
14844,14844,mobile outstanding,Positive,0.6124,1
14845,14845,features phone,Neutral,0.0,0
14846,14846,pet portrait,Neutral,0.0,0
14847,14847,choose phone,Neutral,0.0,0
14848,14848,hours screen,Neutral,0.0,0
14849,14849,timeawesome camera,Neutral,0.0,0
14850,14850,want powerful,Positive,0.4767,1
14851,14851,small compromise,Neutral,0.0,0
14852,14852,life overall,Neutral,0.0,0
14853,14853,compact powerhouseread,Neutral,0.0,0
14854,14854,size compatible,Neutral,0.0,0
14855,14855,user friendly,Positive,0.4939,1
14856,14856,good purchase,Positive,0.4404,1
14857,14857,full brand,Neutral,0.0,0
14858,14858,black colour,Neutral,0.0,0
14859,14859,side dark,Neutral,0.0,0
14860,14860,grey black,Positive,0.0516,1
14861,14861,small phone,Neutral,0.0,0
14862,14862,great phone,Positive,0.6249,1
14863,14863,good phone,Positive,0.4404,1
14864,14864,amazing battery,Positive,0.5859,1
14865,14865,life surprising,Positive,0.2732,1
14866,14866,good camera,Positive,0.4404,1
14867,14867,mark willing,Neutral,0.0,0
14868,14868,follow battery,Neutral,0.0,0
14869,14869,restrict applications,Negative,-0.3818,-1
14870,14870,logo back,Neutral,0.0,0
14871,14871,model middle,Neutral,0.0,0
14872,14872,good handset,Positive,0.4404,1
14873,14873,worth buying,Positive,0.2263,1
14874,14874,performance compact,Neutral,0.0,0
14875,14875,hrs normal,Neutral,0.0,0
14876,14876,videos youtube,Neutral,0.0,0
14877,14877,pic good,Positive,0.4404,1
14878,14878,dim light,Neutral,0.0,0
14879,14879,indoor yet,Neutral,0.0,0
14880,14880,day light,Neutral,0.0,0
14881,14881,nice productread,Positive,0.4215,1
14882,14882,awesome apple,Positive,0.6249,1
14883,14883,disappointed size,Negative,-0.4767,-1
14884,14884,look bad,Negative,-0.5423,-1
14885,14885,iphone good,Positive,0.4404,1
14886,14886,good mobileread,Positive,0.4404,1
14887,14887,everything good,Positive,0.4404,1
14888,14888,good battery,Positive,0.4404,1
14889,14889,ringtone .except,Neutral,0.0,0
14890,14890,perfect palm,Positive,0.5719,1
14891,14891,body outstanding,Positive,0.6124,1
14892,14892,extraordinary display,Neutral,0.0,0
14893,14893,bad battery,Negative,-0.5423,-1
14894,14894,life small,Neutral,0.0,0
14895,14895,small phone,Neutral,0.0,0
14896,14896,requirements little,Neutral,0.0,0
14897,14897,bionic beast.read,Neutral,0.0,0
14898,14898,fabulous se,Positive,0.5267,1
14899,14899,red colour,Neutral,0.0,0
14900,14900,excellent productread,Positive,0.5719,1
14901,14901,good performance,Positive,0.4404,1
14902,14902,great device,Positive,0.6249,1
14903,14903,good phone,Positive,0.4404,1
14904,14904,users battery,Neutral,0.0,0
14905,14905,good phonrread,Positive,0.4404,1
14906,14906,dual sim,Neutral,0.0,0
14907,14907,iphone affordable,Neutral,0.0,0
14908,14908,good mobileread,Positive,0.4404,1
14909,14909,poor battery,Negative,-0.4767,-1
14910,14910,good phoneread,Positive,0.4404,1
14911,14911,phone really,Neutral,0.0,0
14912,14912,fit pocketread,Positive,0.3612,1
14913,14913,good battery,Positive,0.4404,1
14914,14914,perfect normal,Positive,0.5719,1
14915,14915,flipkart side,Neutral,0.0,0
14916,14916,performance able,Neutral,0.0,0
14917,14917,everything small,Neutral,0.0,0
14918,14918,small phone,Neutral,0.0,0
14919,14919,downfall battery.read,Neutral,0.0,0
14920,14920,product little,Neutral,0.0,0
14921,14921,product new,Neutral,0.0,0
14922,14922,bionic perfect,Positive,0.5719,1
14923,14923,good phoneread,Positive,0.4404,1
14924,14924,iphone heavy,Neutral,0.0,0
14925,14925,a13 bionic,Neutral,0.0,0
14926,14926,product previous,Neutral,0.0,0
14927,14927,overall performance,Neutral,0.0,0
14928,14928,main priority,Neutral,0.0,0
14929,14929,consumption otherwise,Neutral,0.0,0
14930,14930,phone great,Positive,0.6249,1
14931,14931,nice phoneread,Positive,0.4215,1
14932,14932,little beastread,Neutral,0.0,0
14933,14933,love appleread,Positive,0.6369,1
14934,14934,look classy,Positive,0.4404,1
14935,14935,iphone ..,Neutral,0.0,0
14936,14936,flipkart supercool,Neutral,0.0,0
14937,14937,great deal,Positive,0.6249,1
14938,14938,great job,Positive,0.6249,1
14939,14939,android user,Neutral,0.0,0
14940,14940,ios phone,Neutral,0.0,0
14941,14941,decent battery,Neutral,0.0,0
14942,14942,flow use,Neutral,0.0,0
14943,14943,brain awesome,Positive,0.6249,1
14944,14944,performance good,Positive,0.4404,1
14945,14945,use comfortable,Positive,0.5106,1
14946,14946,mobile apple,Neutral,0.0,0
14947,14947,capacity little,Neutral,0.0,0
14948,14948,feature perfectly,Positive,0.6369,1
14949,14949,buy compact,Neutral,0.0,0
14950,14950,lovers small,Positive,0.5267,1
14951,14951,size big,Neutral,0.0,0
14952,14952,good performanceread,Positive,0.4404,1
14953,14953,superb quality,Positive,0.6249,1
14954,14954,good productread,Positive,0.4404,1
14955,14955,upgrade se,Neutral,0.0,0
14956,14956,little batteryread,Neutral,0.0,0
14957,14957,vfm buy,Neutral,0.0,0
14958,14958,awesome phone,Positive,0.6249,1
14959,14959,nice productread,Positive,0.4215,1
14960,14960,product happy,Positive,0.5719,1
14961,14961,excellent product,Positive,0.5719,1
14962,14962,trust worthy,Positive,0.7351,1
14963,14963,reliable .and,Neutral,0.0,0
14964,14964,se wonderful,Positive,0.5719,1
14965,14965,big screen,Neutral,0.0,0
14966,14966,pocket friendly,Positive,0.4939,1
14967,14967,handy look,Neutral,0.0,0
14968,14968,hiccups battery,Neutral,0.0,0
14969,14969,good product,Positive,0.4404,1
14970,14970,good oneread,Positive,0.4404,1
14971,14971,phone smooth,Neutral,0.0,0
14972,14972,feel ....,Neutral,0.0,0
14973,14973,battery quite,Neutral,0.0,0
14974,14974,regular use,Neutral,0.0,0
14975,14975,day ..,Neutral,0.0,0
14976,14976,product nice,Positive,0.4215,1
14977,14977,small iphone,Neutral,0.0,0
14978,14978,gadget worth,Positive,0.2263,1
14979,14979,phone great,Positive,0.6249,1
14980,14980,slow phone,Neutral,0.0,0
14981,14981,awesome phone,Positive,0.6249,1
14982,14982,good ..,Positive,0.4404,1
14983,14983,nice apple,Positive,0.4215,1
14984,14984,nice performance,Positive,0.4215,1
14985,14985,good productread,Positive,0.4404,1
14986,14986,outstanding performance.camera,Positive,0.6124,1
14987,14987,output single,Neutral,0.0,0
14988,14988,excellentbattery life,Neutral,0.0,0
14989,14989,long period,Neutral,0.0,0
14990,14990,phone extra,Neutral,0.0,0
14991,14991,impressive displayread,Positive,0.5106,1
14992,14992,perfect apple,Positive,0.5719,1
14993,14993,price happy,Positive,0.5719,1
14994,14994,phone low,Negative,-0.2732,-1
14995,14995,amazing product,Positive,0.5859,1
14996,14996,performance good,Positive,0.4404,1
14997,14997,good featuresread,Positive,0.4404,1
14998,14998,product nice,Positive,0.4215,1
14999,14999,good phone,Positive,0.4404,1
15000,15000,good phoneread,Positive,0.4404,1
15001,15001,good problem,Positive,0.0516,1
15002,15002,owersome productsread,Neutral,0.0,0
15003,15003,good battery,Positive,0.4404,1
15004,15004,color performance,Neutral,0.0,0
15005,15005,backup good,Positive,0.4404,1
15006,15006,happy purchase,Positive,0.5719,1
15007,15007,ios difficult,Negative,-0.3612,-1
15008,15008,camera great,Positive,0.6249,1
15009,15009,daylight ..,Neutral,0.0,0
15010,15010,display great,Positive,0.6249,1
15011,15011,performance exceptional,Neutral,0.0,0
15012,15012,satisfied product,Positive,0.4215,1
15013,15013,perfect phone,Positive,0.5719,1
15014,15014,nice productread,Positive,0.4215,1
15015,15015,purchase long,Neutral,0.0,0
15016,15016,battery low,Negative,-0.2732,-1
15017,15017,work summary,Neutral,0.0,0
15018,15018,bad experience,Negative,-0.5423,-1
15019,15019,battery real,Neutral,0.0,0
15020,15020,awesome company.read,Positive,0.6249,1
15021,15021,awesome colorread,Positive,0.6249,1
15022,15022,awesome product,Positive,0.6249,1
15023,15023,big screen,Neutral,0.0,0
15024,15024,nive classyread,Neutral,0.0,0
15025,15025,great battery,Positive,0.6249,1
15026,15026,good moblie,Positive,0.4404,1
15027,15027,android user,Neutral,0.0,0
15028,15028,worth itread,Positive,0.2263,1
15029,15029,rear camera,Neutral,0.0,0
15030,15030,good front,Positive,0.4404,1
15031,15031,camera ok,Positive,0.296,1
15032,15032,good phone.read,Positive,0.4404,1
15033,15033,awesome read,Positive,0.6249,1
15034,15034,amazing 😍😍read,Positive,0.8689,1
15035,15035,driver amazing,Positive,0.5859,1
15036,15036,software upgrades,Neutral,0.0,0
15037,15037,excellent value,Positive,0.7269,1
15038,15038,awesome expectedread,Positive,0.6249,1
15039,15039,perfect thumb,Positive,0.5719,1
15040,15040,battery much,Neutral,0.0,0
15041,15041,good iphone.read,Positive,0.4404,1
15042,15042,phone excellent,Positive,0.5719,1
15043,15043,delivery next,Neutral,0.0,0
15044,15044,top notch,Positive,0.2023,1
15045,15045,phone first,Neutral,0.0,0
15046,15046,media player,Neutral,0.0,0
15047,15047,long support,Positive,0.4019,1
15048,15048,great meread,Positive,0.6249,1
15049,15049,services pathetic,Negative,-0.5719,-1
15050,15050,poor battery,Negative,-0.4767,-1
15051,15051,.. love,Positive,0.6369,1
15052,15052,poor please,Negative,-0.2023,-1
15053,15053,department good,Positive,0.4404,1
15054,15054,amount high,Neutral,0.0,0
15055,15055,proper check,Neutral,0.0,0
15056,15056,nice productread,Positive,0.4215,1
15057,15057,mobile classyread,Neutral,0.0,0
15058,15058,great phone,Positive,0.6249,1
15059,15059,phone good,Positive,0.4404,1
15060,15060,battery last,Neutral,0.0,0
